xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11,Faulty
0.20591,3688.9,4505.6,9.4563,27.107,42.364,2703.8,75.568,120.38,0.32857,80.152,50.652,2632,23.996,51.688,3099.8,21.906,65.857,233.78,341.11,94.636,77.301,32.126,8.8613,26.196,6.9654,18.442,1.6737,33.508,13.718,23.941,1.1441,18.54,2.2671,4.9643,2.3191,0.0024887,0.84638,0.10185,53.337,43.588,62.466,54.171,20.408,61.096,22.339,39.312,40.019,50.441,48.053,40.373,23.332,1
0.2746,3629.1,4493.3,9.4664,26.97,42.693,2709.3,74.306,120.41,0.3206,80.134,49.203,2638.1,26.491,49.993,3107,22.822,65.814,235.46,341.66,94.669,77.48,32.085,8.8675,26.34,6.9072,18.213,1.7026,32.988,13.624,24.282,1.2485,19.023,2.2263,4.7872,2.2746,0.021788,0.8294,0.090933,54.223,43.823,62.792,54.357,27.167,60.376,22.335,37.768,35.754,46.518,48.594,41.756,21.175,1
0.1954,3665.9,4517.6,9.4048,26.497,42.12,2711.3,75.737,120.43,0.3168,79.939,49.077,2639.9,24.88,50.051,3106.6,22.832,65.78,231.76,342.34,94.564,77.295,31.975,8.9723,26.769,6.8617,18.608,1.6455,33.106,13.867,24.047,1.1795,18.745,2.249,4.7887,2.2536,0.014864,0.84876,0.096628,53.197,43.767,63.277,53.576,19.229,60.918,22.491,37.966,35.385,46.652,48.479,41.975,21.157,1
0.19408,3698.3,4466.1,9.3368,26.762,42.376,2708.6,73.909,120.37,0.32586,80.126,50.913,2638.4,24.458,49.196,3101.7,22.567,66.641,255.72,344.77,94.415,77.199,32.606,8.8083,26.274,6.8774,18.157,1.6026,33.289,13.757,23.424,1.1956,18.738,2.2971,4.7755,2.2991,0.015215,0.81327,0.1076,54.537,44.313,63.178,54.209,19.222,62.986,23.087,38.61,40.788,44.673,53.893,40.814,21.744,1
0.2614,3606,4470.2,9.4096,27.223,42.101,2717.3,74.214,120.37,0.33306,80.104,50.607,2646.3,23.981,48.915,3113.2,22.226,65.028,211.65,342.63,94.767,77.261,32.067,8.8701,27.031,6.7625,18.616,1.6348,33.106,13.918,24.485,1.1116,18.427,2.2219,4.8231,2.3441,0.019171,0.83927,0.11452,54.305,43.916,62.776,54.074,25.936,61.516,22.777,39.347,39.885,44.023,42.01,40.077,22.583,1
0.21873,3691.1,4593.3,9.341,27.017,42.675,2711.9,74.698,120.4,0.31707,79.833,50.398,2641,26.926,49.23,3109.9,23.847,64.841,210.12,341.59,94.451,77.186,32.59,8.9971,26.725,6.885,18.678,1.6484,33.065,13.759,24.444,1.2164,18.041,2.2557,4.7241,2.2144,0.0017632,0.83959,0.093503,53.197,43.654,64.702,53.958,21.412,62.085,22.32,37.954,39.272,44.751,42.098,40.755,18.806,1
0.25481,3703.3,4541.1,9.291,27.449,42.174,2708.7,75.711,120.39,0.32922,79.954,51.523,2637.7,27.234,50.469,3106.3,22.624,64.915,209.2,340.86,94.558,76.922,32.269,8.8522,26.711,6.9252,19.017,1.6583,32.722,13.842,24.384,1.197,18.591,2.2551,4.7718,2.2789,0.0017632,0.83959,0.093503,53.197,43.654,62.858,54.259,24.665,61.494,22.281,38.844,42.583,47.62,41.956,41.258,21.713,1
-3.6205e-4,3600.4,4358.1,9.3194,27.003,42.066,2860.4,75.042,120.42,0.25244,76.859,49.208,2780.2,25.025,49.568,3302,22.489,66.856,368.88,305.28,95.941,74.921,25.569,8.807,32.131,6.939,19.588,1.6495,23.66,13.603,33.032,1.3495,19.588,2.0672,4.0755,1.8777,0.023709,1.0272,0.11279,54.496,43.578,61.329,51.981,99.694,57.784,16.495,31.624,35.768,45.534,79.621,38.419,21.342,1
0,3579.6,4243.5,9.6827,27.013,42.353,3000,73.713,120.43,0.22712,73.375,50.156,2920.8,25.341,49.378,3444.4,21.991,67.431,461.16,309.16,95.53,73.651,24.491,8.7961,35.827,6.7674,19.152,1.5206,22.163,13.603,38.1,1.1916,18.714,1.9696,3.5265,1.5739,0.0198,1.0328,0.10657,53.288,42.623,64.777,51.315,100,65.96,59.505,24.722,38.56,45.095,100.07,45.738,26.118,1
0,3579.6,4243.5,9.6827,27.013,42.353,3000,73.713,120.43,0.22712,73.375,50.156,2920.8,25.341,49.378,3444.4,21.991,67.431,461.16,309.16,95.53,73.651,24.491,8.7961,35.827,6.7674,19.152,1.5206,22.163,13.603,38.1,1.1916,18.714,1.9696,3.5265,1.5739,0.0198,1.0328,0.10657,53.288,42.623,64.777,51.315,100,66.122,62.643,24.722,38.56,45.095,100.07,46.361,26.275,1
0,3579.6,4243.5,9.6827,27.013,42.353,3000,73.713,120.43,0.22712,73.375,50.156,2920.8,25.341,49.378,3444.4,21.991,67.431,461.16,309.16,95.53,73.651,24.392,8.6669,35.434,6.8886,19.225,1.5217,21.255,13.309,38.149,1.1408,18.387,1.9682,3.5842,1.5435,0.033587,1.0426,0.11154,54.547,42.936,64.255,51.287,100,66.284,65.781,25.004,38.56,45.095,100.07,47.007,26.432,1
0,3579.6,4243.5,9.6827,27.013,42.353,3000,73.713,120.43,0.22712,73.375,50.156,2920.8,25.341,49.378,3444.4,21.991,67.431,461.16,309.16,95.53,73.651,24.634,8.6609,35.387,6.7874,19.069,1.4814,21.486,13.647,38.072,1.2649,18.122,1.998,3.4299,1.5686,0.033796,1.0394,0.10285,54.603,42.439,63.514,51.388,100,67.258,84.609,20.389,38.56,45.095,100.07,51.349,27.375,1
0,3579.6,4243.5,9.6827,27.013,42.353,3000,73.713,120.43,0.22712,73.375,50.156,2920.8,25.341,49.378,3444.4,21.991,67.431,461.16,309.16,95.53,73.651,24.736,8.6131,35.668,6.6256,19.032,1.4703,21.636,13.471,37.94,1.2829,18.289,1.9924,3.4537,1.5673,0.021083,1.0114,0.10738,54.532,43.123,67.709,49.373,100,81.383,100.05,4.9397,38.56,45.095,100.11,100.05,41.043,1
0,3579.6,4243.5,9.6827,27.013,42.353,3000,73.713,120.43,0.22712,73.375,50.156,2920.8,25.341,49.378,3444.4,21.991,67.431,461.16,309.16,95.53,73.651,24.839,8.6495,35.639,6.8821,18.833,1.5043,21.98,13.361,38.176,1.4202,19.033,2.0169,3.6076,1.5157,0.012837,1.0351,0.11929,53.868,42.102,68.602,49.115,100,81.87,100.05,4.0932,38.56,45.095,100.11,100.05,41.514,1
0,3579.6,4243.5,9.6827,27.013,42.353,3000,73.713,120.43,0.22712,73.375,50.156,2920.8,25.341,49.378,3444.4,21.991,67.431,461.16,309.16,95.53,73.651,24.47,8.6399,35.5,6.971,18.959,1.5087,21.869,13.378,38.068,1.2619,18.944,1.906,3.5077,1.5861,0.028839,1.0147,0.10411,54.719,42.078,72.596,48.477,100,90.8,100.05,2.4919,38.56,45.095,100.14,100.07,50.155,1
0,3579.6,4243.5,9.6827,27.013,42.353,3000,73.713,120.43,0.22712,73.375,50.156,2920.8,25.341,49.378,3444.4,21.991,67.431,461.16,309.16,95.53,73.651,24.615,8.7302,34.942,6.8155,18.846,1.5222,21.673,13.401,37.711,1.1689,18.671,1.9336,3.5588,1.5798,0.028839,1.0147,0.10411,54.719,42.078,70.841,47.289,100,91.287,100.05,2.8106,38.56,45.095,100.14,100.07,50.627,1
0,3579.6,4243.5,9.6827,27.013,42.353,3000,73.713,120.43,0.22712,73.375,50.156,2920.8,25.341,49.378,3444.4,21.991,67.431,461.16,309.16,95.53,73.651,24.736,8.5764,35.05,6.7221,18.82,1.4977,21.509,13.329,37.703,1.2699,18.838,1.9737,3.5625,1.5133,0.010743,1.029,0.10267,53.788,42.9,73.141,47.503,100,97.781,100.05,4.3432,38.56,45.095,100.17,100.08,56.911,1
0,3579.6,4243.5,9.6827,27.013,42.353,3000,73.713,120.43,0.22712,73.375,50.156,2920.8,25.341,49.378,3444.4,21.991,67.431,461.16,309.16,95.53,73.651,24.644,8.6553,35.029,6.804,18.737,1.4696,21.752,13.377,37.402,1.2741,18.582,1.9446,3.4741,1.564,0.017712,1.0254,0.099661,55.007,42.452,74.988,46.752,100,100,100.05,0,38.56,45.095,100.19,100.09,61.153,1
0,3579.6,4243.5,9.6827,27.013,42.353,3000,73.713,120.43,0.22712,73.375,50.156,2920.8,25.341,49.378,3444.4,21.991,67.431,461.16,309.16,95.53,73.651,24.668,8.6698,35.088,6.7816,18.738,1.4798,21.657,13.362,37.332,1.2526,18.416,1.9909,3.4696,1.5924,0.030624,1.0389,0.087012,54.278,42.403,75.602,46.733,100,100,100.05,0.4648,38.56,45.095,100.2,100.11,66.494,1
0,3579.6,4243.5,9.6827,27.013,42.353,3000,73.713,120.43,0.22712,73.375,50.156,2920.8,25.341,49.378,3444.4,21.991,67.431,461.16,309.16,95.53,73.651,24.747,8.7349,35.539,6.6951,19.158,1.4842,21.416,13.498,37.823,1.3832,18.556,1.9555,3.4154,1.532,0.028296,1.0352,0.09481,54.058,43.414,75.847,45.769,100,100,100.05,1.5613,38.56,45.095,100.2,100.11,67.594,1
0,3579.6,4243.5,9.6827,27.013,42.353,3000,73.713,120.43,0.22712,73.375,50.156,2920.8,25.341,49.378,3444.4,21.991,67.431,461.16,309.16,95.53,73.651,24.712,8.5361,35.143,6.866,19.139,1.5017,21.667,13.432,38.191,1.2499,18.401,1.9675,3.5147,1.4956,0.029364,1.0277,0.099158,53.741,42.553,77.597,45.528,100,100,100.05,13.185,38.56,45.095,100.21,100.12,71.365,1
0,3579.6,4243.5,9.6827,27.013,42.353,3000,73.713,120.43,0.22712,73.375,50.156,2920.8,25.341,49.378,3444.4,21.991,67.431,461.16,309.16,95.53,73.651,24.48,8.491,35.461,6.7505,19.284,1.4952,21.613,13.496,37.923,1.372,18.475,1.9772,3.5363,1.6111,0.040909,1.0508,0.10853,54.823,42.407,78.353,45.518,100,100,100.05,7.4814,38.56,45.095,100.22,100.12,71.993,1
0,3579.6,4243.5,9.6827,27.013,42.353,3000,73.713,120.43,0.22712,73.375,50.156,2920.8,25.341,49.378,3444.4,21.991,67.431,461.16,309.16,95.53,73.651,25.254,8.6142,36.01,6.7463,18.518,1.5013,21.606,13.334,37.978,1.3632,18.687,1.9927,3.4498,1.5883,0.022364,1.0306,0.10246,55.05,42.995,78.99,44.133,100,100,100.05,6.9189,38.56,45.095,100.22,100.12,73.721,1
0.40698,3640,4569.7,8.603,26.794,41.939,2678.2,77.801,120.39,0.31106,80.203,49.85,2602.4,23.629,49.447,3094.2,22.344,60.417,107.91,319.22,95.544,76.073,30.28,9.0734,26.486,7.1507,20.254,1.6456,30.046,13.874,25.346,1.4891,20.111,2.1891,4.6555,2.1969,0.014608,1.0957,0.10734,54.33,44.771,63.042,54.83,40.159,69.898,17.321,39.204,37.658,45.254,19.81,39.188,20.333,1
0.37036,3609.8,4286.4,9.5425,27.387,43.08,2648.8,72.303,120.4,0.38904,81.29,49.254,2576.2,24.382,50.03,3047.8,23.429,72.207,391.64,341.88,94.497,77.605,33.298,9.1018,24.141,6.9019,19.455,1.7259,34.066,14.269,19.934,1.3557,20.223,2.3656,5.0938,2.5711,0.019525,0.90682,0.10828,53.57,44.44,62.764,51.236,36.629,79.496,21.164,46.802,35.905,46.604,100.08,41.502,17.187,1
0.028441,3662,4648.4,9.7978,27.013,42.604,2745.1,73.136,120.36,0.36388,79.062,47.099,2677.7,24.821,49.747,3124.6,22.915,71.073,381.06,360.1,93.914,77.528,34.153,8.9803,26.733,6.6434,17.375,1.6043,36.222,13.692,23.213,1.2029,16.607,2.251,4.6673,2.2845,0.0063764,0.6291,0.076596,53.402,45.692,62.514,55.116,2.8646,80.273,27.222,40.428,29.562,45.949,91.916,42.027,17.868,1
0.23158,3684.6,4471.5,9.5214,27.105,42.245,2694.7,73.614,120.41,0.34813,80.224,50.299,2624.7,24.304,49.346,3090.7,23.877,68.723,314.31,345.21,94.14,77.517,32.923,9.0275,25.6,6.7159,18.729,1.6835,33.812,13.745,22.909,1.4326,18.766,2.3014,4.9252,2.3752,0.010189,0.83273,0.099141,53.431,43.347,63.437,53.775,22.861,76.375,22.666,41.752,38.978,45.021,70.176,42.173,16.03,1
0.25847,3686.8,4527.7,9.1436,26.665,42.021,2709.9,76.398,120.39,0.33038,79.738,50.705,2637.4,25.439,48.808,3110.3,23.053,64.906,211.03,338.96,94.688,76.796,31.779,8.843,26.856,6.8691,19.154,1.6478,32.782,13.802,25.085,1.2881,18.237,2.2472,4.7954,2.2754,0.013749,0.84037,0.093291,53.023,43.485,63.014,54.157,25.509,75.632,21.374,39.554,40.176,43.776,41.474,41.189,17.984,1
0.29443,3672.7,4510.6,9.2349,26.905,42.276,2704.4,75.507,120.38,0.33242,80.173,50.327,2631.5,24.332,50.395,3105.4,23.19,64.629,198.78,337.49,94.603,77.071,31.948,8.8507,26.56,6.9636,19.436,1.7039,32.211,13.849,25.093,1.4176,18.467,2.2521,4.8085,2.2579,0.0093321,0.84857,0.11906,53.006,44.078,63.738,53.919,29.045,76.777,21.089,39.98,39.063,47.448,39.677,40.538,17.655,1
0.26388,3629.6,4477.4,9.1038,26.955,41.97,2697.7,74.203,120.38,0.34062,79.947,49.536,2626.3,27.485,50.146,3098.4,23.372,64.53,198.57,337.51,94.763,76.763,31.533,8.9067,27.004,6.9924,19.329,1.6237,32.207,13.685,24.771,1.3831,18.953,2.3092,4.8408,2.2788,0.0093321,0.84857,0.11906,53.006,44.078,63.32,53.049,25.896,77.167,21.498,40.183,36.735,46.871,39.395,40.5,17.278,1
0.30121,3611.7,4463,9.2963,26.976,42.344,2698.2,75.398,120.42,0.3209,80.124,50.35,2625.8,26.365,49.421,3097.9,22.426,64.584,197.73,337.7,94.813,76.873,31.857,8.8044,26.347,6.8622,18.855,1.6518,32.513,13.75,24.129,1.1359,18.824,2.2472,4.8809,2.2515,0.017103,0.88207,0.083061,54.023,43.904,63.043,53.62,29.874,74.803,21.39,38.706,39.13,45.194,39.329,41.174,19.511,1
0.31435,3715.2,4492.6,9.2563,27.021,42.401,2697.8,75.099,120.41,0.34195,80.301,49.166,2625.4,24.394,49.554,3100.9,23.068,64.687,200.66,337.26,94.673,77.039,32.063,8.9061,26.706,6.8186,19.072,1.6855,32.236,13.752,24.13,1.278,18.639,2.2434,4.8173,2.2974,0.0035943,0.88412,0.078499,54.624,44.74,63.163,54.145,30.988,77.717,21.014,41.588,35.647,45.503,40.603,41.261,17.96,1
0.2186,3661.2,4494.1,9.4164,26.833,42.081,2705.5,74.925,120.41,0.34716,79.973,50.301,2635.1,25.768,50.019,3099.2,22.903,66.076,242.81,344.12,94.534,77.353,32.189,8.7255,26.427,6.8522,18.448,1.6709,33.583,13.633,23.951,1.226,17.84,2.3093,4.8988,2.3557,-0.0021312,0.81656,0.084047,54.634,44.354,63.035,55.176,21.08,77.368,22.737,40.901,38.987,46.579,50.205,42.071,18.213,1
0.23363,3648.9,4562.4,9.356,26.913,42.139,2709.1,75.225,120.37,0.32923,79.899,48.258,2638.4,24.947,49.076,3103.9,23.518,65.907,234.57,343.03,94.692,76.834,32.303,9.1665,26.479,6.7947,18.679,1.6745,32.906,13.861,24.251,1.1981,18.188,2.2646,4.8277,2.3083,0.01731,0.8134,0.10954,53.852,43.622,62.29,54.006,23.279,76.535,22.484,38.595,32.972,44.396,48.387,40.627,16.755,1
0.22072,3650.5,4510.9,9.3067,26.877,42.316,2705.9,75.724,120.39,0.3194,80.126,49.212,2634.6,24.799,49.259,3102.5,23.577,65.511,222.66,341.37,94.702,77.272,32.658,8.8495,26.65,6.8657,18.435,1.6806,32.588,13.842,23.741,1.1523,18.712,2.2336,4.9314,2.3427,0.011234,0.82969,0.082252,53.705,44.575,62.912,54.505,21.742,76.841,22.237,37.978,35.782,44.819,45.8,40.492,16.605,1
0.25479,3590.5,4593.8,9.2408,26.62,42.341,2708.3,74.9,120.39,0.33522,80.323,50.364,2637.7,23.887,50.961,3105.6,21.484,65.578,227.42,340.02,94.73,77.237,31.748,8.886,26.358,6.81,19.224,1.6322,32.4,13.798,24.13,1.3512,18.825,2.2768,4.8063,2.3468,0.02849,0.86343,0.098196,53.912,44.255,62.508,53.729,25.366,77.06,22.044,39.735,39.172,48.758,46.6,40.574,21.584,1
0.28342,3612.8,4499.8,9.3137,27.3,42.39,2699.4,74.885,120.39,0.33796,80.298,49.332,2627.4,26.321,49.297,3095.9,22.741,65.967,238.55,340.06,94.826,77.4,32.236,9.1184,26.389,6.8093,19.51,1.6196,32.98,13.937,23.97,1.2619,18.917,2.253,4.8804,2.2284,0.034655,0.85794,0.10778,54.354,44.021,61.768,54.016,27.665,75.425,22.181,40.233,36.135,44.908,49.309,40.489,18.685,1
0.28471,3631.8,4461,9.3474,27.057,42.442,2693.5,75.023,120.38,0.33362000000000003,80.455,50.669,2622,25.853,49.617,3092.3,23.373,66.454,245.29,340.3,94.643,77.311,32.466,8.9454,25.664,6.72,19.042,1.6714,32.489,13.93,23.651,1.3468,19.357,2.287,4.8595,2.3261,0.011758,0.84138,0.10729,53.8,43.641,62.478,53.81,27.583,74.4,21.697,40.378,40.067,45.648,51.463,40.497,17.124,1
0.23955,3678.5,4498.8,9.4436,26.753,42.254,2709.9,75.33,120.4,0.33238,79.943,51.659,2638.6,24.817,47.377,3104.1,23.547,65.162,215.01,342.67,94.783,77.419,32.135,8.7137,26.546,6.9746,18.543,1.6786,32.965,13.994,24.167,1.1125,17.829,2.3166,4.8494,2.2829,0.012577,0.82522,0.10362,53.478,43.112,62.222,53.438,23.345,75.025,22.886,39.495,42.983,40.463,43.505,41.1,16.638,1
0.24679,3689,4525.4,9.3735,26.667,42.12,2714.9,75.507,120.43,0.34828,79.647,49.616,2643.7,24.463,49.57,3110.8,23.494,64.95,210.61,343.14,94.612,76.948,32.322,8.8526,26.627,6.8527,18.424,1.6631,32.862,13.794,24.354,1.3074,18.072,2.2719,4.839,2.2732,0.030491,0.83567,0.096444,53.699,43.118,63.587,54.083,24.119,77.371,22.685,41.036,36.971,45.538,42.247,41.709,16.816,1
0.11247,3664.8,4483.6,9.8467,26.805,42.623,2653.8,72.287,120.4,0.47878,81.898,49.503,2582.9,22.956,49.001,3051.7,22.642,69.305,299.5,344.84,94.394,78.661,33.845,9.2564,23.567,6.9246,18.943,1.676,35.641,14.27,19.999,1.3199,18.804,2.2746,5.1354,2.4646,0.0067825,0.76665,0.070958,54.13,45.232,63.468,53.799,11.189,63.916,21.294,57.026,36.637,44.222,68.532,41.86,18.432,1
0.24863,3641.8,4757.6,8.9886,26.937,42.402,2734.6,77.36,120.39,0.35578,78.444,50.004,2664.9,24.828,50.266,3122.5,22.728,62.184,154.88,345.36,94.983,76.35,32.02,8.5253,28.679,7.0253,17.707,1.5192,32.367,13.555,26.361,1.1647,17.115,2.061,4.3073,2.1373,0.0169,0.82867,0.099555,54.744,44.784,62.285,55.855,24.2,59.597,24.498,41.493,38.112,47.15,28.12,40.891,18.914,1
0.58073,3616.2,4370.2,9.0137,26.7,41.851,2666.5,74.669,120.45,0.32602,80.797,50.944,2591.5,25.521,52.66,3080.8,22.905,64.773,203.31,324.33,95.008,76.759,30.744,8.6606,26.644,7.0992,20.577,1.6388,29.947,13.569,25.149,1.4544,20.521,2.13,4.9214,2.3854,0.042152,1.0231,0.11742,53.316,43.808,63.254,53.144,57.238,57.368,17.707,40.697,40.878,52.69,41.312,41.524,18.589,1
0.019616,3685.3,4533.1,9.7269,27.029,42.554,2715.8,74.959,120.39,0.33866,80,49.997,2648.3,25.385,51.357,3097.6,22.829,68.593,303.95,356.19,94.11,77.925,33.659,8.8954,25.936,6.7723,18.097,1.6323,35.596,13.811,22.695,1.2401,17.37,2.2112,4.8539,2.3452,0.0197,0.68879,0.075741,53.334,44.191,63.497,54.768,2.0774,64.593,26.013,38.922,38.09,49.675,67.008,42.212,17.936,1
0.15226,3645.7,4550.2,9.2217,27.05,42.06,2665,75.38,120.39,0.25274,80.778,49.28,2592.7,26.254,51.872,3065.4,23.052,62.745,132.08,335.82,94.851,76.846,32.361,8.4085,25.756,7.0759,19.066,1.6907,33.227,13.364,23.575,1.444,18.89,2.2295,5.1082,2.4547,0.0065562,0.8576,0.12488,54.198,44.412,61.568,54.105,15.23,58.885,20.578,31.08,35.982,50.866,24.78,40.118,17.639,1
0.022924,3681.5,4496.6,9.6298,26.963,42.012,2687.4,74.77,120.39,0.18796,80.175,48.804,2618.6,25.155,49.463,3071.1,22.808,65.427,229,351.59,94.218,77.2,33.647,8.5297,25.091,6.8968,19.088,1.7558,35.513,13.525,21.828,1.046,17.981,2.4275,4.8852,2.3309,0.01703,0.84453,0.092141,54.014,43.473,62.951,53.526,2.328,61.799,24.452,22.062,34.581,45.292,46.103,42.025,18.344,1
0.18261,3650.8,4476,9.2038,26.825,41.791,2730.1,76.164,120.4,0.24806,79.521,50.289,2658.3,25.746,50.006,3129.9,22.816,64.128,203.51,336.91,94.978,76.687,31.314,8.8629,27.084,6.8809,18.569,1.7863,32.423,13.799,24.956,1.2455,17.91,2.4524,4.7474,2.2643,-8.7204e-4,0.86991,0.097699,54.781,44.156,62.856,54.96,17.54,60.485,21.761,29.619,38.951,46.547,39.87,41.03,18.668,1
0.51435,3632.9,4425.1,9.1237,26.808,41.799,2754,76.59,120.43,0.29934,78.924,51.466,2680.9,25.823,48.441,3160.6,22.8,65.489,256.94,332.97,94.934,76.629,30.929,9.2426,27.83,6.8637,18.753,1.7821,29.881,14.432,25.663,1.1865,19.122,2.3573,4.6948,2.2057,0.013742,0.94112,0.098556,53.952,44.225,62.614,53.536,50.731,59.886,21.184,36.477,42.414,42.927,52.95,41.004,19.071,1
0.51488,3633,4427.5,9.0323,26.883,42.346,2755.8,76.128,120.4,0.30141,79.001,49.282,2682.6,24.908,49.2,3162.9,23.485,65.629,258.46,333.05,94.899,76.437,30.929,9.2426,27.83,6.8637,18.753,1.7821,29.881,14.432,25.663,1.1865,19.122,2.3573,4.6948,2.2057,0.013742,0.94112,0.098556,53.952,44.225,62.611,53.507,50.679,59.673,21.068,36.224,35.986,44.682,54.056,40.017,17.474,1
0.52776,3617.1,4453.7,9.0208,27.027,42.502,2750.2,75.237,120.39,0.32981,78.642,50.346,2676.3,27.496,50.833,3156.2,22.568,66.214,275.26,334.83,94.94,76.193,30.95,9.4935,27.297,6.895,18.884,1.7338,30.73,14.375,25.321,1.3095,19.169,2.3981,4.6156,2.1548,0.0047333,0.94681,0.11796,53.565,43.273,62.137,52.799,51.813,58.914,21.168,39.562,39.12,48.463,57.842,40.657,19.713,1
0.54983,3692.7,4455.1,9.0262,26.875,42.191,2749.1,75.19,120.4,0.34929,78.804,49.044,2676.4,26.711,49.609,3152.5,23.389,67.022,299.17,336.86,94.647,76.232,30.799,9.2945,27.193,6.9665,18.794,1.7451,30.698,14.366,25.57,1.1912,18.096,2.4115,4.6404,2.2425,0.023705,0.91952,0.10596,54.43,43.549,63.656,53.241,54.134,59.756,21.567,41.362,35.288,45.63,64.397,40.43,17.823,1
0.4778,3685.3,4411.8,8.7642,26.914,42.313,2653,74.82,120.38,0.42141,80.63,49.98,2581.7,25.383,51.311,3044.5,23.365,71.3,359.92,343.2,94.917,77.34,33.039,9.3859,24.651,6.918,18.741,1.7742,35.055,14.564,21.117,1.2892,18.732,2.4108,4.8239,2.2595,0.035995,0.83998,0.10075,54.025,43.127,62.662,53.779,46.984,58.415,22.092,49.918,38.041,49.567,89.262,40.193,17.715,1
0.49976,3617.1,4357.5,9.1625,27.098,42.501,2652.3,73.235,120.43,0.44279,81.106,47.657,2581.9,25.498,49.327,3045.5,24.152,71.708,361.69,346.68,94.436,77.441,33.293,9.1978,24.181,6.7048,19.671,1.7367,34.15,14.208,20.523,1.392,19.45,2.4427,5.0906,2.4287,1.197e-4,0.77991,0.081937,54.158,43.648,62.219,52.534,48.906,63.949,22.056,52.97,31.204,44.976,90.782,41.092,15.376,1
0.017156,3703.6,4593,9.7038,26.992,42.423,2712.7,74.621,120.38,0.41086,80.351,49.511,2644.7,24.994,49.531,3097.5,21.872,66.732,236.74,355.3,94.212,78.129,33.964,8.8128,25.041,6.9312,18.101,1.725,36.153,13.799,22.083,1.404,16.638,2.3373,4.9741,2.3266,0.017925,0.67865,0.076784,53.484,43.342,63.895,54.863,1.0298,63.735,25.42,47.069,36.661,45.448,49.318,41.425,19.926,1
0.020698,3724.6,4662.6,9.5929,26.943,42.071,2724.9,75.64,120.43,0.3823,79.608,50.254,2657,24.733,49.665,3108.2,23.397,62.728,149.44,352.63,94.14,77.394,33.796,8.9842,26.305,6.8639,17.962,1.6517,34.774,13.768,23.928,1.1455,16.986,2.2615,4.6739,2.1815,0.02791,0.71527,0.090041,53.638,43.232,65.101,56.163,2.104,61.254,25.59,44.205,38.847,45.759,26.896,42.779,16.556,1
0.049547,3729.9,4665.4,9.452,27.443,42.221,2709.2,76.351,120.38,0.39259,79.81,51.466,2640.7,27.083,50.526,3094,22.565,62.026,123.52,351.43,94.338,77.178,33.608,8.8218,26.042,6.917,18.44,1.6605,34.685,13.831,23.421,1.1329,17.7,2.2599,4.7503,2.261,-1.5554e-4,0.74959,0.089968,53.199,43.689,63.318,55.746,4.4735,62.546,24.988,45.16,42.415,47.751,22.012,41.696,18.579,1
0.23762,3598.2,4482.6,9.3275,26.836,42.257,2697.2,75.624,120.39,0.34787,80.721,49.559,2625.8,23.017,48.057,3095.5,22.662,66.062,234.78,339.55,94.719,77.965,32.113,8.9254,25.807,6.9474,19.014,1.6619,33.067,14.085,23.713,1.3271,18.609,2.2547,4.9008,2.3948,0.025256,0.83929,0.099455,53.502,43.21,62.029,53.422,22.786,59.176,21.737,40.735,36.802,42.038,48.981,40.002,18.756,1
0.27154,3644.5,4452.7,9.2998,26.877,42.429,2696.2,75.023,120.38,0.36843,80.529,49.189,2624.1,26.332,50.69,3095.4,22.053,66.143,233.67,339.57,94.794,77.296,32.234,8.9915,26.243,6.8165,19.318,1.6441,32.615,13.789,23.37,1.3265,19.173,2.267,4.9022,2.2045,0.025256,0.83929,0.099455,53.502,43.21,62.341,54.286,26.201,63.698,21.602,43.851,35.714,48.131,49.148,40.426,20.247,1
0.26238,3639.5,4455.5,9.3179,26.832,42.379,2706.7,74.898,120.4,0.34886,80.108,50.907,2635.5,26.063,50.3,3101.5,22.875,66.15,242.24,343.2,94.75,77.314,32.313,8.8214,26.529,6.8672,18.941,1.6854,33.367,13.994,24.272,1.2589,18.819,2.2687,4.8349,2.3256,0.027417,0.83896,0.097399,53.84,43.407,62.206,54.429,25.73,61.168,22.668,41.178,40.768,47.228,50.428,41.153,18.268,1
0.27464,3675.1,4500,9.346,27.367,42.561,2707,75.259,120.4,0.32377,79.975,49.965,2635.7,24.832,48.564,3106.7,23.799,65.366,223.75,339.89,94.644,77.004,32.164,8.7826,26.499,6.8385,18.656,1.6365,32.757,13.57,24.176,1.1517,18.905,2.2489,4.8079,2.3258,0.012555,0.85971,0.099477,53.778,44.737,62.696,53.943,27.018,60.666,22.282,38.91,37.998,43.211,45.442,40.426,16.207,1
