xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11,Faulty
0.26764,3627.6,4569.3,9.4521,26.829,42.095,2708.3,74.346,120.41,0.35763,80.343,47.793,2636.7,24.469,50.37,3106.4,23.844,65.338,218.64,341.28,94.674,77.543,31.945,8.9161,26.232,6.8589,18.657,1.6802,32.848,13.831,24.385,1.3367,19.147,2.3143,4.9628,2.2698,0.01755,0.85318,0.11972,54.157,43.662,62.477,53.895,25.886,60.887,22.146,42.527,31.605,47.39,44.775,40.894,15.942,0
0.28214,3681.8,4538.7,9.4225,26.655,42.76,2708.1,74.993,120.4,0.34095,80.078,49.941,2636.3,26.053,49.6,3106.8,22.956,65.324,218.38,341.67,94.602,76.996,32.483,8.668,26.57,6.7075,19.331,1.6271,33.191,13.599,23.894,1.2435,19.068,2.2345,4.9098,2.3261,0.01755,0.85318,0.11972,54.157,43.662,62.707,53.638,27.87,63.411,21.887,40.058,37.925,45.608,44.955,40.813,18.095,0
0.28438,3684.6,4466.9,9.506,27.053,42.325,2708.7,74.8,120.41,0.34011,79.923,48.766,2637.7,24.519,49.245,3105.8,23.252,65.276,219.99,342.07,94.555,77.272,32.483,8.668,26.57,6.7075,19.331,1.6271,33.191,13.599,23.894,1.2435,19.068,2.2345,4.9098,2.3261,0.01755,0.85318,0.11972,54.157,43.662,62.659,54.497,27.65,61.162,22.393,40.16,34.469,44.786,44.973,41.307,17.395,0
0.23094,3706.9,4450.8,9.4597,26.72,42.698,2708.9,75.063,120.42,0.31223,79.942,50.332,2638.4,25.343,50.545,3104.7,22.651,65.212,222.43,342.74,94.418,77.099,32.231,8.8841,26.218,6.8004,18.498,1.6636,32.941,13.819,23.593,1.2299,18.423,2.2275,4.9336,2.378,0.01755,0.85318,0.11972,54.157,43.662,63.696,53,22.623,61.827,22.498,37.195,39.077,47.795,44.917,41.093,18.844,0
0.23303,3725.8,4446.6,9.4901,26.759,42.217,2709.2,73.921,120.44,0.31321,79.94,49.647,2637.1,27.419,51.81,3104.9,24.441,65.23,221.36,342.46,94.472,77.434,32.231,8.8841,26.218,6.8004,18.498,1.6636,32.941,13.819,23.593,1.2299,18.423,2.2275,4.9336,2.378,0.019035,0.86321,0.098445,54.147,43.181,63.372,53.049,22.417,63.233,22.322,37.074,37.062,50.722,45.238,42.063,14.571,0
0.25305,3680.1,4484.9,9.4917,26.87,42.331,2712.8,74.784,120.44,0.33703,80.351,48.832,2641.9,24.689,48.325,3107.9,22.036,65.293,222.36,342.67,94.303,77.621,32.301,8.755,26.112,6.8145,18.85,1.6755,33.189,13.748,24.469,1.0392,18.116,2.2762,4.8409,2.2577,0.019035,0.86321,0.098445,54.147,43.181,63.464,54.614,24.899,62.299,22.873,39.889,34.663,42.657,45.333,42.025,20.234,0
0.25275,3698.7,4543.2,9.4177,27.055,41.982,2709.9,74.638,120.38,0.33858,80.076,50.286,2639.2,26.179,49.656,3107.4,22.39,65.346,221.02,342.93,94.474,77.247,32.301,8.755,26.112,6.8145,18.85,1.6755,33.189,13.748,24.469,1.0392,18.116,2.2762,4.8409,2.2577,0.019035,0.86321,0.098445,54.147,43.181,63.143,53.917,24.928,59.251,22.46,39.7,38.941,45.738,45.633,41.002,19.421,0
0.24445,3685.6,4507,9.3,27.167,42.427,2708.6,74.784,120.4,0.32969,79.918,51.929,2637.6,24.405,48.968,3104,22.586,65.351,221.43,342.98,94.365,76.978,32.249,8.7793,26.152,6.7878,18.77,1.6809,33.112,13.613,24.626,1.3827,18.116,2.2877,4.8169,2.2373,0.019035,0.86321,0.098445,54.147,43.181,63.316,53.502,24.25,63.231,22.725,38.814,43.776,44.146,45.78,41.085,18.985,0
0.2451,3692.5,4520,9.5511,26.781,42.483,2707.5,74.442,120.39,0.32794,79.801,49.707,2636.7,26.9,52.062,3103.3,23.221,65.303,224.01,342.85,94.572,77.095,32.249,8.7793,26.152,6.7878,18.77,1.6809,33.112,13.613,24.626,1.3827,18.116,2.2877,4.8169,2.2373,0.019035,0.86321,0.098445,54.147,43.181,63.197,53.347,24.186,59.788,22.668,39.027,37.238,51.306,45.737,40.858,17.491,0
0.25108,3667.9,4463.1,9.5214,27.07,42.119,2709.9,74.723,120.43,0.31298,79.933,52.026,2639.3,27.332,49.517,3105.2,23.113,65.293,224.7,343.17,94.337,77.46,32.232,8.8013,26.918,6.8773,18.387,1.7057,33.313,13.876,23.925,1.3535,18.419,2.2618,4.8128,2.299,0.0095425,0.84187,0.090662,54.367,43.376,63.93,54.219,24.419,61.245,22.697,37.034,44.063,45.417,46.156,41.957,17.715,0
0.24982,3690.5,4447.7,9.4067,26.713,42.354,2712.8,73.806,120.41,0.31602,80.131,50.39,2641.6,26,50.22,3108.1,21.955,65.373,226.86,343.37,94.457,77.428,32.232,8.8013,26.918,6.8773,18.387,1.7057,33.313,13.876,23.925,1.3535,18.419,2.2618,4.8128,2.299,0.0095425,0.84187,0.090662,54.367,43.376,63.541,54.403,24.542,60.883,22.781,36.663,39.249,47.042,46.274,41.305,20.454,0
0.25193,3645.6,4533.9,9.5315,26.844,42.444,2712,75.4,120.4,0.33966,80.034,49.611,2640.7,24.782,50.194,3107.9,23.718,65.478,227.68,343.11,94.377,77.485,32.354,8.7338,26.181,6.874,18.087,1.6551,33.127,13.717,24.506,1.0828,17.99,2.2641,4.8198,2.2666,0.0095425,0.84187,0.090662,54.367,43.376,63.576,54.345,24.537,60.749,22.835,40.712,36.955,46.984,46.506,41.326,16.26,0
0.25204,3673.6,4528.8,9.444,26.855,42.337,2713.4,74.605,120.4,0.34329,80.209,50.704,2642.3,23.593,49.376,3108.4,23.56,65.519,228.11,343.17,94.499,77.822,32.354,8.7338,26.181,6.874,18.087,1.6551,33.127,13.717,24.506,1.0828,17.99,2.2641,4.8198,2.2666,0.0095425,0.84187,0.090662,54.367,43.376,63.095,54.406,24.527,61.501,22.634,40.269,40.17,45.091,46.773,41.592,16.589,0
0.23749,3677.2,4560,9.3167,27.007,42.387,2713.3,75.547,120.4,0.32506,80.209,50.976,2642.9,24.087,50.155,3110.3,21.532,65.6,229.52,343.28,94.333,77.507,32.933,8.9924,26.712,6.8818,17.95,1.6629,33.486,13.794,24.041,1.0449,18.145,2.2541,4.9779,2.2636,0.0095425,0.84187,0.090662,54.367,43.376,63.067,54.858,23.428,60.002,22.552,38.175,40.973,46.892,46.946,41.454,21.413,0
0.23833,3670.1,4583.4,9.3178,26.808,42.897,2711,74.899,120.37,0.32492,79.865,50.991,2639.8,25.397,50.856,3107.6,22.721,65.605,227.27,343.15,94.534,76.886,32.933,8.9924,26.712,6.8818,17.95,1.6629,33.486,13.794,24.041,1.0449,18.145,2.2541,4.9779,2.2636,0.0045515,0.82447,0.089097,53.936,44.22,63.19,54.578,23.346,63.526,22.559,38.192,41.016,48.515,46.934,40.703,18.653,0
0.17668,3707.3,4602.1,9.3927,26.761,42.256,2710.3,75.912,120.38,0.33438,79.787,50.434,2639.2,24.55,50.898,3104.5,22.207,65.531,228.39,343.06,94.454,77.169,32.376,9.0959,26.208,6.7933,18.493,1.5991,33.5,13.548,24.334,1.114,18.34,2.2686,4.9239,2.1946,0.0045515,0.82447,0.089097,53.936,44.22,62.485,54.817,17.455,62.785,22.764,39.016,39.377,48.613,46.917,41.205,19.871,0
0.17887,3682.2,4593.5,9.3886,27.019,42.317,2709.3,73.533,120.39,0.32973,79.804,49.455,2638.9,25.007,50.122,3105.5,23.204,65.502,229.73,343.03,94.7,77.075,32.376,9.0959,26.208,6.7933,18.493,1.5991,33.5,13.548,24.334,1.114,18.34,2.2686,4.9239,2.1946,0.0045515,0.82447,0.089097,53.936,44.22,62.918,54.921,17.239,60.926,22.72,39.584,36.496,46.817,46.88,41.526,17.521,0
0.2263,3682.5,4564.4,9.4495,26.725,42.15,2712.5,75.2,120.43,0.30619,79.996,49.417,2641.4,25.664,50.156,3108.5,22.891,65.487,227.88,342.42,94.398,77.47,32.143,9.0028,26.097,6.8376,18.886,1.6609,33.011,13.847,24.352,1.2102,18.143,2.2679,4.7687,2.3209,0.0045515,0.82447,0.089097,53.936,44.22,63.729,54.031,22.214,60.558,22.562,35.629,36.384,46.894,47.127,41.629,18.235,0
0.2267,3671.2,4570.8,9.3265,26.733,42.504,2712.5,75.849,120.42,0.30335,80.098,48.572,2642.4,24.497,51.383,3110,23.275,65.545,229.75,341.71,94.416,77.685,32.143,9.0028,26.097,6.8376,18.886,1.6609,33.011,13.847,24.352,1.2102,18.143,2.2679,4.7687,2.3209,0.0045515,0.82447,0.089097,53.936,44.22,63.924,53.954,22.175,62.849,22.247,35.976,33.899,49.734,47.039,41.877,17.292,0
0.24772,3699,4494.1,9.3965,27.12,42.149,2712,75.938,120.39,0.33826,80.16,50.402,2641.1,23.587,49.739,3110.6,23.902,65.64,228.55,341.89,94.429,77.234,32.439,8.9541,26.648,6.937,18.824,1.6505,32.999,13.667,24.215,1.2601,18.193,2.2655,4.7856,2.3084,0.020741,0.82698,0.089754,53.417,44.101,63.12,53.923,24.392,60.841,22.32,39.535,39.284,45.931,46.77,40.509,15.819,0
0.24669,3669.1,4506.7,9.3085,26.853,42.296,2712.3,75.327,120.41,0.3354,80.186,50.414,2640.8,24.678,50.769,3109.1,21.932,65.668,226.6,341.89,94.49,77.376,32.439,8.9541,26.648,6.937,18.824,1.6505,32.999,13.667,24.215,1.2601,18.193,2.2655,4.7856,2.3084,0.020741,0.82698,0.089754,53.417,44.101,63.635,53.772,24.493,59.608,22.253,39.884,39.32,48.313,46.822,42.537,20.476,0
0.21985,3639.7,4521.1,9.3055,26.758,42.573,2710,75.005,120.39,0.3163,80.071,48.192,2638.4,24.528,48.928,3106.7,23.329,65.65,227.43,341.84,94.49,77.138,32.19,8.9383,26.569,6.9179,18.548,1.6529,32.904,13.906,24.173,1.2586,18.28,2.2711,4.8543,2.2095,0.020741,0.82698,0.089754,53.417,44.101,63.263,53.738,21.299,60.392,22.358,37.319,32.778,44.052,46.628,41.09,17.18,0
0.21704,3649,4498.4,9.2281,26.79,42.666,2706,75.158,120.38,0.31632,79.746,50.312,2634.5,27.433,47.857,3102.8,23.472,65.599,225.57,341.88,94.652,76.764,32.19,8.9383,26.569,6.9179,18.548,1.6529,32.904,13.906,24.173,1.2586,18.28,2.2711,4.8543,2.2095,0.020741,0.82698,0.089754,53.417,44.101,63.104,54.009,21.575,61.736,22.032,37.317,39.019,41.575,46.677,40.926,16.894,0
0.23986,3690.9,4503.5,9.4132,26.266,41.976,2705.6,75.044,120.38,0.34115,79.705,49.52,2633.6,27.084,51.188,3102,22.613,65.511,227.71,341.49,94.713,76.842,32.406,9.0566,26.75,6.6486,18.395,1.6597,32.527,13.984,23.93,1.1907,18.624,2.2627,4.8574,2.3107,0.020741,0.82698,0.089754,53.417,44.101,62.506,54.639,23.8,60.839,22.025,40.613,36.689,49.284,46.373,40.72,18.95,0
0.23792,3676.1,4573.8,9.4045,26.827,42.048,2706,75.185,120.39,0.34078,79.731,51.706,2635.1,24.529,50.506,3102.5,23.065,65.407,226.57,341.72,94.721,77.28,32.406,9.0566,26.75,6.6486,18.395,1.6597,32.527,13.984,23.93,1.1907,18.624,2.2627,4.8574,2.3107,0.027232,0.81882,0.08104,54.091,43.618,62.761,53.797,23.99,61.319,22.388,40.659,43.12,47.705,46.414,41.577,17.868,0
0.22112,3732.1,4502.1,9.3556,26.654,42.21,2708.5,74.593,120.42,0.34916,80.122,50.417,2637.6,27.209,50.312,3106.3,22.962,65.451,225.96,341.42,94.539,77.649,31.759,8.8819,25.841,6.847,18.862,1.6939,32.697,13.891,24.245,1.3898,18.637,2.2653,4.7234,2.2966,0.027232,0.81882,0.08104,54.091,43.618,64.253,55.085,21.323,61.247,22.086,41.908,39.327,47.255,46.376,41.156,18.069,0
0.21951,3719.1,4544.5,9.3179,26.808,42.199,2708.1,74.953,120.44,0.3518,80.231,49.439,2637,24.659,49.542,3106.6,23.394,65.538,225.01,340.81,94.398,77.051,31.759,8.8819,25.841,6.847,18.862,1.6939,32.697,13.891,24.245,1.3898,18.637,2.2653,4.7234,2.2966,0.027232,0.81882,0.08104,54.091,43.618,64.477,54.577,21.481,60.517,21.886,41.587,36.448,45.473,46.362,41.963,17.069,0
0.28391,3669.6,4463.3,9.3075,27.247,42.321,2705.1,76.144,120.37,0.33799,80.008,50.219,2633,25.444,50.003,3105.3,22.379,65.55,225.71,340.36,94.484,77.177,31.824,9.0805,26.767,7.0606,18.554,1.6666,32.626,13.768,23.974,1.0292,18.478,2.2906,4.768,2.3357,0.027232,0.81882,0.08104,54.091,43.618,63.716,54.428,27.672,62.273,21.885,40.961,38.744,46.541,46.203,41.729,19.477,0
0.28219,3699.7,4540.1,9.3761,26.837,42.273,2706.1,76.14,120.41,0.34014,80.119,49.305,2635,24.905,49.156,3103.7,22.462,65.541,223.43,340.71,94.557,77.497,31.824,9.0805,26.767,7.0606,18.554,1.6666,32.626,13.768,23.974,1.0292,18.478,2.2906,4.768,2.3357,0.027232,0.81882,0.08104,54.091,43.618,63.198,53.509,27.842,61.248,22.122,40.698,36.055,44.581,46.311,40.952,19.259,0
0.28009,3618.5,4567.6,9.3083,26.871,42.416,2706.6,74.941,120.4,0.32769,80.257,50.91,2635.8,24.695,50.019,3104.2,23.102,65.578,223.26,340.52,94.581,77.333,31.979,8.9096,26.398,6.9358,18.418,1.6615,33.078,13.769,23.875,1.1523,18.358,2.2416,4.859,2.3514,0.022346,0.8469,0.10875,53.075,44.525,62.653,53.945,27.622,59.043,21.993,38.927,40.778,46.578,45.996,41.024,17.738,0
0.28326,3629,4514.3,9.3413,27.157,42.159,2705.9,74.678,120.38,0.33019,80.11,50.148,2634.6,25.002,48.603,3103.2,23.516,65.607,224.54,340.91,94.682,76.896,31.979,8.9096,26.398,6.9358,18.418,1.6615,33.078,13.769,23.875,1.1523,18.358,2.2416,4.859,2.3514,0.022346,0.8469,0.10875,53.075,44.525,62.473,54.584,27.311,60.561,22.268,38.623,38.535,43.3,45.683,41.383,16.787,0
0.26689,3672.1,4580.2,9.3262,27.302,42.47,2703.2,75.454,120.38,0.33184,79.77,50.593,2631.5,26.603,49.2,3102.5,22.702,65.525,223.75,340.84,94.806,76.779,32.079,9.0414,26.677,6.8883,18.537,1.6637,32.756,13.935,24.176,1.273,18.06,2.189,4.8535,2.3374,0.022346,0.8469,0.10875,53.075,44.525,62.716,54.178,26.551,59.529,22.256,38.379,39.845,44.684,45.56,40.679,18.761,0
0.2707,3659.4,4525.4,9.3938,26.557,42.362,2705.5,75.555,120.39,0.32885,79.908,49.498,2635,27.541,51.813,3101.7,22.723,65.428,223.19,341.08,94.675,77.064,32.079,9.0414,26.677,6.8883,18.537,1.6637,32.756,13.935,24.176,1.273,18.06,2.189,4.8535,2.3374,0.022346,0.8469,0.10875,53.075,44.525,62.934,54.834,26.177,59.209,22.093,38.745,36.624,50.73,45.421,40.772,18.701,0
0.26068,3686.2,4536.6,9.2621,27.097,42.138,2705.8,74.982,120.38,0.34715,80.034,50.031,2634.5,25.173,50.099,3103,22.827,65.389,223.24,340.73,94.659,77.215,32.298,8.7946,26.97,6.9004,18.989,1.6372,32.952,13.903,24.224,1.0885,18.809,2.2643,4.9209,2.2852,0.022346,0.8469,0.10875,53.075,44.525,62.861,54.458,25.577,61.66,22.501,40.976,38.192,46.764,45.227,40.875,18.446,0
0.26016,3668.5,4550.8,9.3334,26.832,42.725,2704.4,74.985,120.4,0.34677,80.019,50.606,2633,26.076,51.417,3102.1,23.015,65.417,224.8,340.93,94.663,77.238,32.298,8.7946,26.97,6.9004,18.989,1.6372,32.952,13.903,24.224,1.0885,18.809,2.2643,4.9209,2.2852,0.022868,0.84347,0.10358,54.556,44.294,63.166,54.288,25.629,61.861,22.212,41.022,39.884,49.814,45.611,40.719,18.002,0
0.23874,3672.8,4525.1,9.2489,27.074,42.247,2704.3,75.238,120.43,0.34077,80.184,49.606,2633.8,24.919,50.381,3101.1,22.73,65.433,223.77,340.87,94.571,77.399,32.498,8.8163,26.134,6.7902,19.078,1.6577,33.09,13.828,24.408,1.2452,18.766,2.2299,4.8003,2.3113,0.022868,0.84347,0.10358,54.556,44.294,62.975,53.488,23.575,62.451,22.51,41.053,36.942,47.415,45.821,40.68,18.664,0
0.23631,3605,4510.5,9.2818,27.146,42.396,2701.8,74.937,120.4,0.33822,80.143,51.44,2631.1,25.8,51.062,3100.3,23.157,65.482,224.78,340.64,94.653,77.198,32.498,8.8163,26.134,6.7902,19.078,1.6577,33.09,13.828,24.408,1.2452,18.766,2.2299,4.8003,2.3113,0.022868,0.84347,0.10358,54.556,44.294,64.141,53.662,23.814,60.983,22.123,41.364,42.338,48.991,45.847,40.856,17.66,0
0.2181,3707.3,4476.3,9.3319,26.917,42.132,2701.2,75.516,120.41,0.33359,80.229,50.762,2630.4,23.783,51.819,3098.6,23.749,65.509,224.42,339.84,94.576,77.199,32.276,8.9266,25.874,6.9476,18.931,1.6626,32.645,13.806,23.732,1.3625,18.221,2.2258,4.8943,2.3817,0.022868,0.84347,0.10358,54.556,44.294,63.381,53.812,21.373,59.191,22.097,39.988,40.342,50.744,45.993,41.313,16.248,0
0.21838,3720.8,4473.5,9.3175,26.573,42.556,2699.9,75.223,120.41,0.33667,80.295,48.991,2628.3,23.572,50.612,3098,22.916,65.559,225.66,339.69,94.538,77.384,32.276,8.9266,25.874,6.9476,18.931,1.6626,32.645,13.806,23.732,1.3625,18.221,2.2258,4.8943,2.3817,0.022868,0.84347,0.10358,54.556,44.294,63.15,53.845,21.345,62.031,21.641,39.612,35.131,47.951,45.995,40.869,18.202,0
0.23657,3677.9,4473.6,9.2346,26.61,42.039,2697.4,75.208,120.4,0.3331,80.244,51.265,2625.4,24.408,48.249,3094.9,22.727,65.623,225.23,339.45,94.679,77.117,32.372,8.831,26.215,7.0579,18.655,1.6639,32.75,13.636,23.971,1.2056,18.798,2.2238,4.8742,2.3449,6.8599e-4,0.83274,0.091053,53.862,44.064,62.52,54.166,23.378,60.436,21.465,39.452,41.823,42.482,46.073,41.281,18.67,0
0.23503,3641.3,4494.5,9.3436,26.699,42.129,2695.2,74.564,120.4,0.33147,80.036,48.494,2623.9,25.768,48.21,3093.3,23.87,65.579,226.26,339.61,94.721,77.12,32.372,8.831,26.215,7.0579,18.655,1.6639,32.75,13.636,23.971,1.2056,18.798,2.2238,4.8742,2.3449,6.8599e-4,0.83274,0.091053,53.862,44.064,63.15,53.916,23.53,59.433,21.522,39.651,33.667,42.392,46.064,40.456,15.977,0
0.22698,3606.2,4513.1,9.1982,26.809,41.926,2697.1,74.971,120.37,0.30838,80.204,51.738,2625.1,26.217,49.166,3094.1,23.219,65.59,226.08,339.38,94.824,77.024,32.072,8.7899,26.333,6.8916,18.521,1.7274,32.777,13.769,24.566,1.5413,18.817,2.278,4.8348,2.3912,6.8599e-4,0.83274,0.091053,53.862,44.064,62.671,54.368,22.205,61.948,21.908,37.759,43.214,44.604,46.161,40.45,17.53,0
0.22698,3641,4489.3,9.1624,26.68,42.442,2697.3,75.664,120.36,0.31254,80.199,47.671,2625.3,27.254,49.284,3095.4,22.747,65.596,224.38,339.28,94.776,77.015,32.072,8.7899,26.333,6.8916,18.521,1.7274,32.777,13.769,24.566,1.5413,18.817,2.278,4.8348,2.3912,6.8599e-4,0.83274,0.091053,53.862,44.064,62.073,54.653,22.205,61.664,21.452,37.251,31.247,44.876,46.394,39.808,18.659,0
0.25614,3669.7,4564.5,9.2885,26.946,42.282,2700,75.125,120.41,0.32377,80.382,49.275,2627.6,24.644,49.851,3098.5,23.958,65.618,225.23,339.03,94.743,77.774,31.994,9.0008,26.147,6.8155,18.534,1.6472,32.998,13.879,24.196,1.3746,18.522,2.2736,4.9113,2.3018,6.8599e-4,0.83274,0.091053,53.862,44.064,62.95,54.113,24.975,60.18,21.678,39.273,35.966,46.188,46.398,41.974,15.72,0
0.25527,3661.6,4553.7,9.104,26.853,42.283,2701.5,74.93,120.38,0.32502,80.607,48.563,2629.2,24.268,51.402,3101,23.091,65.716,223.59,338.93,94.624,77.336,31.994,9.0008,26.147,6.8155,18.534,1.6472,32.998,13.879,24.196,1.3746,18.522,2.2736,4.9113,2.3018,0.020807,0.84903,0.12317,53.781,43.603,63.09,54.241,25.061,64.463,21.67,39.121,33.872,49.779,46.348,40.28,17.776,0
0.26412,3702.7,4500.2,9.3114,26.695,42.477,2697.5,75.578,120.43,0.33675,80.287,48.723,2625.6,24.111,49.484,3098.7,22.778,65.741,222.88,338.44,94.686,76.735,32.181,8.8272,26.386,6.8981,19.575,1.6853,32.634,13.927,23.816,1.3713,18.682,2.308,4.8762,2.314,0.020807,0.84903,0.12317,53.781,43.603,63.077,54.893,25.987,60.651,21.399,40.617,34.342,45.34,46.368,41.469,18.575,0
0.26547,3673.2,4536.3,9.2159,26.94,42.296,2694.5,75.047,120.38,0.34004,80.05,50.309,2622.2,24.603,49.517,3095.4,22.577,65.647,225.48,337.95,94.659,76.936,32.181,8.8272,26.386,6.8981,19.575,1.6853,32.634,13.927,23.816,1.3713,18.682,2.308,4.8762,2.314,0.020807,0.84903,0.12317,53.781,43.603,63.584,54.46,25.855,62.829,21.1,40.216,39.009,45.417,46.1,40.69,19.069,0
0.24768,3672,4400.3,9.1043,27.106,42.124,2692.4,74.862,120.41,0.34294,80.044,50.817,2621.2,25.636,52.225,3092.3,22.747,65.565,224.64,338.2,94.806,77.133,31.894,8.9917,26.31,7.0944,19.052,1.6517,32.61,13.861,23.574,1.3488,19.001,2.314,4.9185,2.3577,0.020807,0.84903,0.12317,53.781,43.603,62.905,53.486,24.262,60.355,21.531,41.284,40.504,51.683,46.142,41.062,18.673,0
0.24809,3670,4416.8,9.0546,26.888,42.119,2692.4,75.115,120.38,0.34469,80.26,50.073,2620.3,24.483,48.387,3091.8,23.153,65.559,226.06,337.93,94.728,77.081,31.894,8.9917,26.31,7.0944,19.052,1.6517,32.61,13.861,23.574,1.3488,19.001,2.314,4.9185,2.3577,0.020807,0.84903,0.12317,53.781,43.603,62.938,53.289,24.221,62.124,21.198,41.071,38.316,42.8,45.98,40.321,17.703,0
0.27828,3597.7,4442,9.3205,26.955,42.335,2692,75.368,120.4,0.33674,80.285,50.374,2619.6,24.202,50.76,3092,22.889,65.578,224.01,338.33,94.771,77.263,31.866,8.712,26.049,6.8585,19.317,1.6743,33.153,13.839,23.338,1.2186,19.237,2.2216,4.8711,2.2435,0.018287,0.86855,0.10014,53.057,43.916,62.354,54.18,27.027,60.302,21.205,40.375,39.202,48.293,46.552,40.873,18.32,0
0.27617,3606.7,4460.4,9.4078,27.074,42.483,2694.2,74.192,120.4,0.33376,80.423,48.605,2622.4,24.747,51.45,3095.2,24.323,65.643,227.31,338.33,94.855,77.415,31.866,8.712,26.049,6.8585,19.317,1.6743,33.153,13.839,23.338,1.2186,19.237,2.2216,4.8711,2.2435,0.018287,0.86855,0.10014,53.057,43.916,62.199,53.96,27.235,58.947,21.216,40.739,33.994,49.89,46.404,40.61,14.895,0
0.28294,3699.1,4446,9.2518,27.467,42.551,2696.6,74.567,120.4,0.33616,80.476,49.307,2623.5,25.446,49.056,3097.1,22.649,65.686,226.74,337.87,94.755,77.603,32.131,9.0699,25.912,6.9496,18.768,1.6423,32.676,13.966,23.709,1.4747,18.9,2.2678,4.9035,2.383,0.018287,0.86855,0.10014,53.057,43.916,62.59,53.414,27.729,62.684,21.511,39.886,36.06,44.349,46.599,41.076,18.851,0
0.28064,3646.5,4465.3,9.3899,26.789,42.361,2698,75.123,120.4,0.33321,80.521,49.828,2625.6,25.595,51.793,3097.5,23.185,65.752,226.84,338.95,94.661,77.229,32.131,9.0699,25.912,6.9496,18.768,1.6423,32.676,13.966,23.709,1.4747,18.9,2.2678,4.9035,2.383,0.018287,0.86855,0.10014,53.057,43.916,63.494,53.183,27.956,62.336,21.428,40.246,37.593,50.684,46.73,41.143,17.592,0
0.25932,3608.1,4481.9,9.3557,26.686,42.544,2696.3,73.794,120.4,0.34752,80.463,50.439,2624.1,27.973,48.792,3096.7,23.516,65.757,226.16,338.67,94.673,77.353,31.868,8.8988,26.421,6.7267,18.702,1.6412,33.183,13.734,23.78,1.2115,19.387,2.2961,4.8653,2.3206,0.018287,0.86855,0.10014,53.057,43.916,63.335,54.285,25.397,61.219,21.347,42.018,39.391,43.738,46.933,40.343,16.793,0
0.26041,3658.6,4546.4,9.3266,27.044,42.257,2694.5,74.724,120.4,0.34953,80.207,50.502,2622.4,25.852,49.137,3095.4,23.013,65.752,228.95,338.67,94.761,77.183,31.868,8.8988,26.421,6.7267,18.702,1.6412,33.183,13.734,23.78,1.2115,19.387,2.2961,4.8653,2.3206,0.020367,0.85272,0.11529,53.008,43.654,62.465,53.513,25.29,62.007,21.386,41.773,39.577,44.537,47.369,41.19,18.01,0
0.28472,3690.1,4512.2,9.3365,27.255,42.468,2697.3,74.854,120.42,0.32662,80.285,50.858,2625.4,25.196,50.384,3097.4,22.735,65.731,230.2,338.99,94.589,77.301,31.774,8.6528,26.55,6.9263,18.82,1.6469,32.603,13.948,23.778,1.514,18.889,2.2919,4.9434,2.3004,0.020367,0.85272,0.11529,53.008,43.654,63.92,54.094,28.293,62.287,21.519,38.41,40.625,47.422,47.637,40.496,18.669,0
0.28761,3668.4,4507.9,9.398,26.576,42.539,2696.9,75.362,120.44,0.32082,80.339,49.195,2625.1,23.455,50.923,3099,23.728,65.791,231.29,338.64,94.488,77.302,31.774,8.6528,26.55,6.9263,18.82,1.6469,32.603,13.948,23.778,1.514,18.889,2.2919,4.9434,2.3004,0.020367,0.85272,0.11529,53.008,43.654,64.293,54.145,28.008,59.996,21.016,39.118,35.73,48.67,47.917,42.115,16.305,0
0.29891,3650.1,4506.4,9.2608,27.034,42.191,2698,74.672,120.41,0.34869,80.362,51.411,2625.5,24.727,48.864,3097.5,23.987,65.815,230.97,338.98,94.547,77.353,32.342,9.0184,25.943,6.8941,19.312,1.5808,33.134,13.935,23.854,1.24,18.627,2.3079,4.9453,2.4239,0.020367,0.85272,0.11529,53.008,43.654,62.91,53.874,29.424,62.185,21.287,41.458,42.252,43.904,48.318,40.898,15.684,0
0.29973,3643.6,4514.3,9.3733,26.942,42.144,2697.6,75.977,120.41,0.34577,80.448,49.31,2627.4,25.393,49.895,3097.6,23.013,65.88,233.62,339.23,94.541,77.475,32.342,9.0184,25.943,6.8941,19.312,1.5808,33.134,13.935,23.854,1.24,18.627,2.3079,4.9453,2.4239,0.020367,0.85272,0.11529,53.008,43.654,63.022,53.78,29.343,61.494,21.805,41.814,36.07,46.291,48.455,41.179,17.977,0
0.24483,3671.8,4440.7,9.2751,27.216,42.395,2696.7,74.982,120.4,0.3465,80.344,49.28,2625.2,24.366,47.312,3096.7,22.779,65.922,233.89,339.24,94.625,77.242,32.254,8.9492,26.309,7.0234,18.932,1.6638,32.57,13.929,24.011,1.2446,18.842,2.3056,4.8623,2.4069,0.024056,0.87047,0.090419,53.723,43.918,62.792,53.405,24.202,60.255,21.661,41.55,35.981,40.313,48.44,41.082,18.548,0
